"ThreadID","AuthorID","Date","Time","WC","Analytic","Clout","Authentic","Tone","ppron","i","we","you","shehe","they","posemo","negemo","anx","anger","sad","focuspast","focuspresent","focusfuture"
301901,84364,"2006-06-13","04:18",157,34.41,83.04,10.21,94.27,8.92,1.91,0.64,4.46,0,1.91,7.01,2.55,0.64,1.27,0,4.46,7.64,2.55
304702,83344,"2006-06-25","00:14",42,34.21,92.33,13.15,25.77,11.9,2.38,0,7.14,0,2.38,0,0,0,0,0,4.76,16.67,0
639095,166362,"2009-09-12","02:42",97,35.31,93.89,22.64,1.48,9.28,0,6.19,0,0,3.09,4.12,7.22,0,6.19,0,0,16.49,1.03
212033,66481,"2005-06-18","13:06",100,72.8,38.19,84.14,80.22,7,6,0,1,0,0,4,1,0,0,1,6,11,1
461357,138220,"2008-02-18","06:21",47,65.57,41.59,86.65,1,6.38,4.26,0,2.13,0,0,2.13,8.51,8.51,0,0,0,12.77,0
404456,116701,"2007-07-28","19:53",51,73.36,34.73,28.81,62.94,3.92,1.96,0,1.96,0,0,5.88,3.92,0,0,0,1.96,7.84,0
86860,31799,"2003-09-07","05:16",54,82.52,50,58.07,1,5.56,5.56,0,0,0,0,1.85,5.56,0,1.85,0,3.7,7.41,1.85
232180,41237,"2005-09-19","09:11",41,12.53,40.36,40.2,71.55,17.07,9.76,0,4.88,2.44,0,2.44,0,0,0,0,7.32,7.32,4.88
396889,83488,"2007-06-17","20:50",50,20.57,21.18,96.63,4.95,10,10,0,0,0,0,2,4,2,0,0,16,6,0
223928,68157,"2005-08-11","06:16",67,40.46,93.21,88.99,1,8.96,0,5.97,0,0,2.99,1.49,7.46,0,5.97,0,0,8.96,0
562657,159952,"2009-01-18","18:46",130,42.69,87.57,1,25.77,11.54,0.77,0,1.54,7.69,1.54,0,0,0,0,0,0.77,16.92,1.54
321213,75861,"2006-09-07","05:10",56,13.85,29.6,52.86,97.85,17.86,10.71,0,0,7.14,0,5.36,0,0,0,0,5.36,16.07,3.57
307015,88229,"2006-07-03","09:20",197,27.35,63.9,19.02,73.2,5.58,0.51,1.52,1.02,0,2.54,3.05,0.51,0,0,0,2.03,12.69,1.52
145223,-1,"2006-04-04","08:53",25,99,34.44,99,25.77,4,4,0,0,0,0,0,0,0,0,0,12,8,0
124312,118,"2004-03-29","21:31",291,94.36,69.7,19.35,51.49,4.47,1.37,0.34,1.03,1.72,0,1.37,0,0,0,0,1.03,7.22,1.37
212767,54960,"2008-08-12","08:16",356,49.98,62.15,17.74,21.46,6.74,1.12,0,0,0,5.62,1.12,1.4,0,0.56,0.28,0.56,12.92,0.84
717842,207666,"2010-06-18","21:01",135,34.9,25.24,58.07,38.98,10.37,6.67,0,0,0.74,2.96,3.7,2.96,0,2.22,0,3.7,14.07,0.74
727690,217278,"2010-07-22","06:31",58,49.46,50,47.93,6.54,8.62,3.45,1.72,0,1.72,1.72,1.72,3.45,0,1.72,0,10.34,5.17,0
479170,167135,"2009-04-09","02:51",202,89.46,50,21.85,2.96,3.96,0,0.5,0,0.99,2.48,0.5,2.97,0,2.48,0,2.48,8.91,0
364011,34716,"2007-02-14","05:38",53,90.81,77.48,72.17,61.55,11.32,3.77,0,5.66,0,1.89,1.89,0,0,0,0,1.89,13.21,0
30714,10335,"2002-08-05","05:30",416,95.08,81.31,20.73,25.77,3.85,0.24,2.4,0.96,0,0.24,1.44,1.44,0.24,0.48,0.48,1.92,6.49,1.92
264889,87779,"2006-01-29","21:15",67,53.13,38.25,15.56,53.85,13.43,5.97,0,0,7.46,0,4.48,2.99,0,2.99,0,0,8.96,1.49
733249,181593,"2010-08-11","08:52",573,68.86,92.12,12.04,25.77,10.65,1.57,0.7,4.01,1.22,3.14,2.97,2.97,0.35,1.05,0.52,1.75,8.2,2.79
332192,88912,"2006-10-09","19:16",117,83.55,66.55,25.74,1,4.27,0,0,0,0,4.27,0.85,5.13,0,0,4.27,0.85,11.97,0
255617,79878,"2005-12-19","04:56",8,37.39,50,99,25.77,12.5,12.5,0,0,0,0,0,0,0,0,0,0,25,12.5
271742,68157,"2006-02-18","17:03",37,99,70.57,36.43,25.77,2.7,0,0,0,0,2.7,0,0,0,0,0,0,5.41,0
10872,1038,"2002-01-23","05:09",52,12.6,6.21,90.44,1,11.54,9.62,1.92,0,0,0,1.92,5.77,1.92,3.85,0,3.85,11.54,3.85
247272,79334,"2005-11-16","01:12",71,71.2,61.1,8.28,52.17,4.23,1.41,0,0,2.82,0,1.41,0,0,0,0,8.45,5.63,0
272884,48409,"2006-02-23","14:39",87,79.04,82.12,5.67,3.63,11.49,2.3,3.45,0,5.75,0,1.15,3.45,0,1.15,1.15,2.3,2.3,1.15
16641,51,"2002-03-26","01:13",118,71.11,60.05,62.32,25.77,5.08,0,0,1.69,0,3.39,0.85,0.85,0,0,0,0,15.25,4.24
426705,93604,"2007-10-13","17:21",32,71.61,73.4,1,1.42,3.12,3.12,0,0,0,0,3.12,6.25,0,3.12,0,3.12,9.38,0
398092,58739,"2007-06-22","15:31",10,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340718,66481,"2007-04-19","13:02",185,52.97,52.16,61.18,25.77,5.41,2.16,1.62,1.08,0,0.54,1.08,1.08,0,0,0.54,4.32,18.38,2.7
428372,-1,"2007-11-01","05:01",45,97.34,90.87,1,67.75,2.22,0,0,0,2.22,0,2.22,0,0,0,0,4.44,0,0
109465,36693,"2004-01-10","09:57",35,59.47,12.66,89.63,1.91,8.57,8.57,0,0,0,0,0,2.86,0,2.86,0,0,14.29,8.57
465146,113398,"2008-02-28","16:26",33,84.89,38.08,1,99,0,0,0,0,0,0,6.06,0,0,0,0,3.03,3.03,3.03
166943,44490,"2004-11-22","10:44",25,97.89,50,6.7,99,0,0,0,0,0,0,8,0,0,0,0,4,0,0
242113,74688,"2005-10-30","00:30",57,43.45,50,38.82,6.35,8.77,5.26,1.75,1.75,0,0,1.75,3.51,0,1.75,1.75,3.51,8.77,3.51
478691,142865,"2008-04-04","06:15",210,56.83,63.05,14.92,61.9,8.57,2.38,0.48,0.95,0,4.76,2.38,0.48,0,0.48,0,1.9,14.29,1.9
602261,122660,"2009-06-25","21:46",51,77.76,57.77,77.28,25.77,7.84,5.88,0,0,0,1.96,0,0,0,0,0,0,15.69,1.96
387923,5123,"2007-05-18","07:13",34,41.45,11.97,47.25,79.41,2.94,2.94,0,0,0,0,8.82,5.88,0,2.94,0,2.94,14.71,0
532649,203628,"2010-01-14","10:44",12,37.39,95.2,1,99,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,16.67,0
155326,-1,"2004-09-24","21:37",12,6.55,99,1.79,1,16.67,0,0,16.67,0,0,0,8.33,0,8.33,0,16.67,0,0
231115,22874,"2005-09-12","03:13",18,17.96,1.38,23.51,1,5.56,5.56,0,0,0,0,5.56,16.67,0,11.11,0,0,5.56,0
249001,84866,"2006-01-14","04:33",13,97.77,93.79,63.54,1,7.69,0,0,7.69,0,0,0,15.38,0,7.69,7.69,0,7.69,0
645234,139247,"2009-10-15","07:49",30,60.8,50,10.08,25.77,3.33,0,0,3.33,0,0,3.33,3.33,0,0,0,10,16.67,0
276086,89134,"2006-03-07","18:24",38,89.9,85.38,1,2.51,5.26,2.63,2.63,0,0,0,2.63,5.26,0,5.26,0,0,5.26,0
257868,34292,"2005-12-30","03:31",46,15.38,9.62,88.68,1,10.87,10.87,0,0,0,0,0,4.35,0,0,0,15.22,2.17,0
766001,79334,"2010-12-22","18:43",13,42.69,6.21,17.46,25.77,7.69,7.69,0,0,0,0,0,0,0,0,0,0,15.38,7.69
517539,141644,"2008-08-26","20:20",86,97.47,79.22,8.57,1,3.49,0,1.16,0,0,2.33,1.16,4.65,0,1.16,0,0,6.98,4.65
453250,178579,"2009-03-22","01:13",111,85.96,60.66,60.03,75.85,5.41,3.6,0,0.9,0,0.9,3.6,0.9,0,0,0,4.5,7.21,0
345383,-1,"2006-12-21","10:06",1811,75.79,71.89,18.03,25.77,3.98,0.61,1.27,0.28,0.22,1.71,2.71,2.71,0.33,1.49,0.28,4.69,6.41,1.05
701201,180500,"2010-04-20","03:13",109,45.67,50,8.71,25.77,5.5,2.75,0.92,0,0.92,0.92,0,0,0,0,0,5.5,10.09,0.92
233103,74956,"2006-03-12","11:06",63,86.96,26.27,37.24,55.71,6.35,4.76,0,0,0,1.59,1.59,0,0,0,0,4.76,11.11,0
192627,47350,"2005-03-26","22:09",68,89.49,44.16,74.76,99,5.88,4.41,0,0,0,1.47,7.35,0,0,0,0,2.94,5.88,0
376792,91997,"2007-03-31","22:01",1,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294263,96719,"2006-05-17","02:05",21,28.22,68.29,13.15,1,4.76,0,4.76,0,0,0,0,4.76,0,0,4.76,9.52,14.29,4.76
398920,120287,"2007-06-27","00:53",139,55.09,50,3.46,25.77,3.6,0.72,2.88,0,0,0,1.44,1.44,0,0.72,0,2.88,12.23,2.16
533477,54960,"2008-10-21","07:19",282,78.99,93.17,27.3,59.34,9.22,1.77,4.96,1.42,0,1.06,4.26,2.48,0,1.42,0,2.13,12.06,0.35
51517,110,"2003-01-11","22:20",173,60.54,34.27,27.11,6.48,1.73,1.16,0,0,0.58,0,1.16,2.89,0,1.16,1.73,1.16,11.56,1.16
56175,-1,"2003-02-23","00:33",164,26.56,6.39,80.78,80.9,14.63,12.2,0,0,2.44,0,5.49,2.44,0,2.44,0,3.05,17.68,0.61
283958,-1,"2006-07-27","02:53",107,39.29,50,2.65,77.39,7.48,0,0,0,7.48,0,2.8,0,0,0,0,4.67,9.35,0.93
740934,149762,"2010-09-13","05:59",120,51.43,86.07,59.88,72.57,12.5,5,0.83,5,0,1.67,2.5,0,0,0,0,1.67,14.17,4.17
516768,118148,"2008-08-25","19:10",14,1.8,76.25,1.06,99,21.43,7.14,0,0,0,14.29,7.14,0,0,0,0,0,35.71,0
249131,66888,"2005-11-23","06:56",91,58.25,96.06,13.15,11.53,9.89,1.1,0,1.1,0,7.69,0,1.1,0,0,1.1,6.59,5.49,1.1
475890,144902,"2008-04-03","08:57",36,9.47,97.37,58.07,77,22.22,2.78,0,8.33,0,11.11,2.78,0,0,0,0,0,19.44,0
288352,53655,"2006-04-24","09:49",6,1,99,1,25.77,16.67,0,0,16.67,0,0,0,0,0,0,0,16.67,0,16.67
199787,64840,"2005-06-02","14:44",1331,91.5,73.1,25.13,12.75,3.83,0.08,1.58,0.15,0.98,1.05,1.95,2.93,0.53,1.13,0.23,2.93,7.59,0.38
846788,225094,"2011-11-20","06:35",34,66.07,88.03,2.14,98.87,11.76,2.94,2.94,2.94,0,2.94,5.88,0,0,0,0,0,11.76,0
90084,-1,"2003-09-24","03:55",100,75.14,75.81,84.14,12.51,7,5,0,0,0,2,1,2,0,0,0,9,7,1
340017,106123,"2006-11-08","03:56",25,62.61,34.44,43.37,91.14,8,8,0,0,0,0,4,0,0,0,0,4,8,4
191868,81054,"2006-03-02","09:00",196,41.61,95.36,39.4,87.2,12.24,2.04,1.53,8.16,0.51,0,4.08,0.51,0.51,0,0,1.53,12.24,1.53
438183,111062,"2007-11-19","06:01",6,17.96,95.2,1,25.77,16.67,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0
309286,35067,"2006-07-14","10:23",547,85.83,68.26,35.86,11.55,4.94,0.18,2.19,0.37,0.37,1.83,1.65,2.74,0,1.83,0.18,1.28,7.68,1.46
60322,22103,"2003-03-15","07:19",65,84.73,62.1,7.38,1.51,4.62,0,1.54,1.54,0,1.54,1.54,4.62,0,0,3.08,3.08,9.23,1.54
349756,34292,"2006-12-22","19:59",40,92.84,59.88,43.37,25.77,0,0,0,0,0,0,0,0,0,0,0,5,10,2.5
186613,22087,"2005-02-23","15:36",127,54.56,70.94,4.83,70.24,6.3,1.57,2.36,0,0,2.36,2.36,0,0,0,0,3.94,14.96,1.57
127115,47875,"2010-07-16","23:05",153,98.92,60.32,28.81,37.33,0,0,0,0,0,0,1.31,0.65,0,0.65,0,3.27,3.27,0
308708,82978,"2006-07-10","05:21",131,77.5,62.01,20.38,7.88,7.63,3.05,0,1.53,0,3.05,0.76,2.29,0,0.76,1.53,6.11,7.63,1.53
602244,151286,"2009-06-19","23:36",30,83.85,36.95,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,10,0
340563,34292,"2006-11-10","12:21",1,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564612,159952,"2009-02-02","00:00",16,11.24,89.42,95.6,25.77,25,12.5,0,12.5,0,0,0,0,0,0,0,0,18.75,0
95332,2508,"2003-10-24","03:32",151,38.73,34.54,59.99,16.32,8.61,5.96,0,0.66,1.99,0,0.66,1.32,0,1.32,0,1.99,14.57,1.99
482758,54960,"2011-10-23","20:22",73,89.76,75.34,11.19,76.42,5.48,0,0,5.48,0,0,2.74,0,0,0,0,2.74,9.59,1.37
385942,122422,"2007-05-08","21:43",160,13.99,37.72,77.96,49,13.12,8.12,0.62,3.12,0,1.25,2.5,1.25,0,0.62,0,1.25,17.5,0.62
360876,112657,"2007-02-02","20:33",64,33.25,37.72,7.84,7.63,15.62,6.25,0,0,0,9.38,1.56,3.12,0,3.12,0,1.56,15.62,0
726018,182813,"2010-07-16","05:54",111,23.47,73.59,1,87.53,19.82,7.21,0,0,12.61,0,4.5,0.9,0,0.9,0,8.11,6.31,0
402755,47875,"2007-07-11","17:24",206,72.48,33.11,45.93,3.13,4.85,2.43,0.49,0.97,0,0.97,1.94,4.37,0.97,0.97,0.49,2.91,12.62,0.49
279800,89134,"2006-03-21","05:19",28,37.39,63.97,74.76,99,7.14,0,0,0,3.57,3.57,7.14,0,0,0,0,3.57,10.71,0
146962,32925,"2004-08-09","02:39",71,94.11,87.02,24.72,77.59,8.45,1.41,0,5.63,0,1.41,5.63,2.82,0,2.82,0,2.82,8.45,4.23
275340,90877,"2006-03-10","10:19",41,32.57,68.71,14.43,25.77,7.32,4.88,0,0,2.44,0,2.44,2.44,0,0,2.44,2.44,17.07,0
288928,-1,"2006-05-05","09:28",65,75.66,85.93,7.38,99,7.69,0,0,0,7.69,0,7.69,1.54,1.54,0,0,9.23,9.23,4.62
558874,166362,"2009-01-08","05:29",243,63.59,95.79,9.61,7.04,15.23,2.06,2.47,6.58,0,4.12,1.65,3.29,0.82,2.06,0,1.65,9.88,2.47
66492,12936,"2003-04-30","15:46",108,30.15,77.05,23.51,25.77,8.33,1.85,0,5.56,0,0.93,3.7,3.7,0,1.85,0.93,0.93,12.04,1.85
268844,72197,"2006-02-07","21:59",134,59.41,67.28,5.12,1.67,4.48,0,0.75,0,0,3.73,1.49,4.48,0.75,3.73,0,2.24,10.45,2.24
309286,40045,"2006-07-16","04:30",62,89.12,94.64,29.34,56.22,9.68,1.61,0,4.84,0,3.23,4.84,3.23,1.61,0,0,0,12.9,0
215493,65753,"2005-07-18","10:43",268,36.38,57.41,82.01,11.33,11.94,4.48,0.37,0.75,2.99,3.36,0.37,1.49,1.12,0,0.37,3.73,13.43,2.99
689392,171839,"2010-03-10","14:15",16,37.39,3.05,7.84,25.77,12.5,12.5,0,0,0,0,0,0,0,0,0,0,25,0
284282,79878,"2006-04-14","00:58",9,74.89,50,58.07,99,11.11,11.11,0,0,0,0,22.22,0,0,0,0,11.11,11.11,0
267564,72197,"2006-02-03","05:22",85,70.55,50,43.37,86.75,5.88,4.71,0,1.18,0,0,3.53,0,0,0,0,2.35,9.41,0
380869,91777,"2007-04-16","10:05",14,1,76.25,13.15,25.77,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0,21.43,0
175087,53795,"2004-12-31","23:06",98,13.85,82.09,2.49,12.3,17.35,7.14,1.02,1.02,7.14,1.02,2.04,3.06,0,0,0,5.1,10.2,0
15674,4876,"2002-03-15","04:24",100,54.27,65.56,15.86,91.14,12,4,0,2,4,2,5,1,1,0,0,4,14,4
486195,116475,"2008-05-01","08:57",112,47.35,85.81,25.04,6.15,9.82,1.79,0,4.46,0,3.57,1.79,3.57,0,1.79,0,0.89,19.64,0
195117,44490,"2005-04-04","01:33",48,87.83,33.83,74.76,4.56,4.17,0,0,0,0,4.17,2.08,4.17,2.08,0,4.17,2.08,10.42,2.08
479745,110,"2008-04-08","04:30",310,66.55,68.57,45.5,20.85,7.42,1.94,0.32,1.94,2.9,0.32,1.61,1.94,0.32,1.29,0.32,3.55,11.61,1.61
104854,19947,"2003-12-13","16:40",39,76.78,69.6,30.55,25.77,5.13,2.56,0,2.56,0,0,2.56,2.56,0,2.56,0,7.69,7.69,0
237405,6207,"2005-10-08","23:21",508,47.27,84.71,20.9,4.17,8.27,0.59,5.31,1.77,0,0.59,1.57,3.74,0.39,1.57,1.38,1.57,14.76,2.56
139255,32249,"2004-06-23","03:52",88,95.59,63.34,38.95,1,1.14,1.14,0,0,0,0,3.41,7.95,0,2.27,1.14,3.41,4.55,0
482986,195128,"2011-01-17","10:31",76,73.18,70.08,1.52,25.77,6.58,0,0,1.32,5.26,0,3.95,3.95,0,3.95,0,6.58,9.21,0
466583,140110,"2008-03-07","06:27",52,37.39,95.81,38.39,99,11.54,1.92,1.92,5.77,0,1.92,7.69,0,0,0,0,1.92,17.31,1.92
696945,187024,"2010-04-04","13:20",731,62.96,73.54,45.89,82.21,7.39,2.46,1.92,1.92,0.27,0.82,4.92,1.78,0.14,0.68,0.27,2.6,9.58,0.68
330427,39864,"2006-10-02","22:13",357,80.61,75.82,32.09,57.55,5.04,0,1.12,1.12,0,2.8,2.52,0.84,0,0.56,0.28,2.52,8.4,0.28
764301,181593,"2010-12-14","04:18",24,26.8,50,91.31,25.77,12.5,8.33,4.17,0,0,0,0,0,0,0,0,0,25,0
519612,154290,"2008-09-06","04:05",88,79.25,36.66,68.33,99,4.55,4.55,0,0,0,0,7.95,1.14,0,0,0,0,6.82,2.27
47619,-1,"2002-12-13","05:32",43,4.56,67.9,1,25.77,13.95,4.65,2.33,0,4.65,2.33,2.33,2.33,0,2.33,0,6.98,13.95,2.33
10133,27,"2002-01-22","09:06",22,56.58,81.84,31.94,25.77,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,9.09,0
263148,48699,"2006-01-19","21:52",27,7.43,64.46,1.22,1,14.81,3.7,0,0,0,11.11,0,7.41,3.7,3.7,0,0,18.52,0
350101,53655,"2007-01-04","00:12",54,34.9,28.91,15.12,98.27,11.11,5.56,0,1.85,3.7,0,5.56,0,0,0,0,9.26,7.41,1.85
200481,51,"2006-03-23","10:31",15,69.57,9.13,99,1,0,0,0,0,0,0,0,6.67,6.67,0,0,0,13.33,13.33
333182,53655,"2006-10-13","03:32",47,5.78,41.59,98.44,1,10.64,8.51,0,2.13,0,0,2.13,8.51,0,6.38,2.13,6.38,12.77,0
331643,-1,"2006-10-11","22:06",306,87.23,64.05,36.66,20.79,8.17,3.59,0.98,3.59,0,0,2.94,3.27,0.65,2.61,0,1.96,12.75,0.98
288442,110,"2006-04-24","04:39",85,85.18,50,22.52,25.77,4.71,2.35,0,1.18,0,1.18,1.18,1.18,0,0,0,3.53,5.88,0
821443,240994,"2011-08-02","18:45",86,78.82,59.18,49.53,10.92,2.33,1.16,0,0,0,1.16,2.33,3.49,1.16,2.33,0,3.49,9.3,4.65
350256,118,"2006-12-27","17:50",10,51.43,99,3.37,99,20,0,0,20,0,0,10,0,0,0,0,0,10,0
284908,94193,"2006-04-09","23:33",55,36.16,35.79,55.41,60.23,10.91,5.45,0,1.82,0,3.64,3.64,1.82,0,1.82,0,1.82,10.91,0
674859,201092,"2010-01-26","19:36",14,67.14,23.75,99,99,7.14,7.14,0,0,0,0,7.14,0,0,0,0,7.14,0,0
637486,149762,"2009-09-11","09:40",181,54.87,79.63,20.34,3.97,8.29,0,1.66,6.08,0.55,0,2.21,4.42,1.66,1.1,1.66,0.55,16.02,0
320933,54960,"2006-08-23","07:45",30,32.98,84.14,1,25.77,6.67,0,0,0,6.67,0,3.33,3.33,0,0,0,10,3.33,0
482758,103993,"2008-04-19","19:49",21,92.84,50,68.01,99,9.52,9.52,0,0,0,0,9.52,0,0,0,0,0,14.29,0
535533,22087,"2008-11-03","02:49",57,38.57,89.02,19.27,58.97,15.79,5.26,7.02,1.75,0,1.75,1.75,0,0,0,0,1.75,14.04,0
253778,81525,"2005-12-12","17:24",201,58.71,55.93,39.49,43.94,4.98,1,3.98,0,0,0,1.99,1,0,0,0,1.99,13.43,2.99
138720,22087,"2004-06-19","20:18",316,63.95,91.31,12.99,73.09,12.97,0.95,3.16,0.32,0,8.54,4.11,1.58,0.32,1.27,0,0.95,11.71,0.32
233103,79878,"2006-01-29","00:34",25,51.43,11.52,96.63,25.77,12,12,0,0,0,0,0,0,0,0,0,16,4,4
811789,220482,"2011-06-26","07:01",147,56.05,36.69,55.08,64.46,5.44,4.08,1.36,0,0,0,4.08,2.04,0.68,0.68,0.68,4.08,9.52,2.04
599170,180500,"2009-06-16","03:54",263,54.24,74.11,13.74,5.49,7.22,0.38,0.76,1.9,0,4.18,1.9,3.8,0.38,1.9,0.76,4.56,10.65,1.52
355094,105011,"2007-01-14","07:21",33,12.85,1.75,16.48,80.64,3.03,3.03,0,0,0,0,3.03,0,0,0,0,0,15.15,0
22689,887,"2002-05-21","18:46",29,39.74,63.49,1,25.77,6.9,0,0,0,6.9,0,3.45,3.45,0,0,3.45,0,13.79,0
388599,122033,"2007-05-17","02:32",63,54.14,17.04,84.08,99,9.52,6.35,0,1.59,0,1.59,7.94,0,0,0,0,9.52,6.35,0
111147,47686,"2005-09-12","06:10",155,55.08,25.93,39.18,1.23,8.39,6.45,0,0,0.65,1.29,1.94,5.16,0,1.94,1.29,1.94,11.61,0.65
172784,5123,"2004-12-20","07:04",46,52.67,25.7,54.89,93.61,4.35,2.17,0,2.17,0,0,4.35,0,0,0,0,0,17.39,0
285392,91479,"2006-04-12","07:33",13,64.27,22.08,63.54,25.77,7.69,7.69,0,0,0,0,0,0,0,0,0,0,15.38,0
490464,148128,"2008-05-21","04:19",52,64.27,64.99,26.92,25.77,7.69,3.85,1.92,0,0,1.92,1.92,1.92,0,1.92,0,3.85,15.38,1.92
309223,53655,"2006-07-21","06:37",48,31.92,73.4,3.9,65.25,2.08,0,0,2.08,0,0,4.17,2.08,2.08,0,0,4.17,12.5,0
111730,35944,"2004-01-22","06:15",2729,82.86,54.52,29.94,15.9,5.86,2.38,0.11,0.59,0.33,2.46,1.58,2.27,0.07,0.7,0.26,6.63,5.64,0.62
541104,167225,"2008-11-15","17:51",24,80.75,10.58,98.01,99,12.5,12.5,0,0,0,0,8.33,0,0,0,0,0,8.33,0
244912,78077,"2005-11-07","19:19",21,10.46,17.04,13.15,1,4.76,4.76,0,0,0,0,0,4.76,0,4.76,0,0,0,4.76
233103,72197,"2006-03-09","23:28",21,28.22,1,99,25.77,9.52,9.52,0,0,0,0,0,0,0,0,0,0,14.29,0
301240,83436,"2006-06-10","03:11",148,30.34,52.7,1.65,37.73,10.81,3.38,0.68,0.68,6.08,0,3.38,2.7,0,1.35,0,2.7,12.16,0.68
192627,56824,"2005-04-08","22:55",57,14.86,43.02,38.82,58.97,12.28,7.02,1.75,1.75,0,1.75,5.26,3.51,0,0,0,1.75,10.53,3.51
126479,1582,"2004-10-15","03:22",31,53.27,2.69,78.86,25.77,16.13,16.13,0,0,0,0,3.23,3.23,0,0,0,3.23,16.13,0
259060,83270,"2006-01-01","20:23",32,92.84,73.4,2.67,99,3.12,3.12,0,0,0,0,6.25,0,0,0,0,0,9.38,0
834418,236760,"2011-10-16","10:00",102,73.36,65.27,2.14,62.94,2.94,0.98,0,1.96,0,0,1.96,0,0,0,0,0,14.71,0
702747,116475,"2010-04-24","23:43",37,14.79,20.87,71.04,97.99,2.7,2.7,0,0,0,0,5.41,0,0,0,0,0,13.51,2.7
376539,113890,"2007-04-10","21:18",11,92.84,50,1,25.77,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0
452681,137614,"2008-01-19","21:23",37,95.12,94.74,36.43,97.99,8.11,2.7,0,5.41,0,0,5.41,0,0,0,0,0,8.11,2.7
344536,34292,"2006-11-28","18:34",3,1,50,98.01,25.77,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0
163100,46836,"2004-11-04","06:43",292,86.38,50,25.9,31.62,4.45,1.37,1.03,0.68,0,1.37,1.71,1.37,0,0.34,0.68,1.37,9.59,0
106521,5123,"2003-12-26","07:45",66,20.93,50,51.41,1,6.06,1.52,3.03,0,0,1.52,1.52,6.06,1.52,3.03,0,7.58,12.12,0
267450,-1,"2006-02-03","08:03",124,82.79,62.65,29.34,40.25,3.23,0.81,2.42,0,0,0,1.61,0.81,0.81,0,0,3.23,10.48,4.03
517376,54960,"2008-08-26","09:41",28,8.99,36.03,4.35,99,10.71,7.14,3.57,0,0,0,7.14,0,0,0,0,3.57,10.71,0
770348,226062,"2011-01-07","02:08",44,79.25,87.21,5.43,3.73,6.82,0,2.27,0,0,4.55,2.27,4.55,2.27,0,0,2.27,6.82,2.27
381986,82380,"2007-04-19","22:57",90,57.71,90.87,29.55,94.19,6.67,0,3.33,2.22,0,1.11,6.67,2.22,0,1.11,0,2.22,7.78,4.44
549642,110767,"2008-12-07","18:06",406,46.64,60.69,32.21,63.12,6.65,2.96,1.97,0.99,0,0.74,3.2,1.23,0.25,0.49,0,2.22,12.56,2.46
262448,66888,"2006-01-15","21:46",15,1,2.31,82.75,1,13.33,13.33,0,0,0,0,0,6.67,0,6.67,0,0,20,0
226719,63389,"2005-08-24","05:58",152,20.1,74.48,9.58,74.74,12.5,1.32,3.95,3.29,2.63,1.32,3.29,0.66,0,0,0,0.66,9.87,3.29
796075,234654,"2011-04-29","08:16",32,7.54,50,88.24,81.93,18.75,12.5,0,6.25,0,0,3.12,0,0,0,0,6.25,12.5,3.12
568985,159952,"2009-02-05","18:18",47,41.79,97.2,15.43,93.02,8.51,0,0,6.38,0,2.13,4.26,0,0,0,0,0,19.15,2.13
141479,-1,"2004-07-11","06:58",95,54.42,82.83,24.41,97.58,11.58,5.26,0,4.21,0,2.11,5.26,0,0,0,0,4.21,12.63,0
810303,195149,"2011-06-24","09:24",34,49.75,92.92,28.81,99,2.94,0,0,0,0,2.94,8.82,0,0,0,0,8.82,17.65,0
252620,61230,"2005-12-27","21:49",541,62.88,61.64,49.25,20.2,8.32,2.96,1.11,4.07,0,0.18,1.85,2.22,0.37,0.92,0.55,3.7,9.61,1.48
546509,110767,"2008-12-07","15:35",383,62.8,66.21,61.27,30.16,7.31,2.61,2.35,1.31,0,1.04,2.09,1.83,0.26,0,0.26,1.83,15.14,0.78
51014,7587,"2003-01-09","06:25",87,95.62,82.12,5.67,3.63,3.45,0,1.15,1.15,1.15,0,1.15,3.45,0,2.3,0,1.15,6.9,0
286991,79334,"2006-04-18","01:51",65,97.13,43.89,24.83,95.12,0,0,0,0,0,0,4.62,0,0,0,0,4.62,6.15,0
283479,92245,"2006-04-05","08:02",42,78.35,92.33,37.24,3.31,11.9,2.38,0,9.52,0,0,0,2.38,2.38,2.38,0,2.38,11.9,0
472752,147953,"2008-06-21","08:55",59,92.84,69.45,24.96,99,3.39,3.39,0,0,0,0,8.47,0,0,0,0,1.69,10.17,3.39
381758,92235,"2007-04-19","08:42",14,28.22,92.33,13.15,1,7.14,0,0,7.14,0,0,0,7.14,0,0,0,14.29,7.14,0
771397,100201,"2011-01-11","17:30",117,87.67,46.58,21.37,58.1,1.71,0.85,0,0,0,0.85,2.56,0.85,0,0,0,4.27,7.69,2.56
740934,166362,"2010-09-12","23:49",46,80.03,93.58,27.39,25.77,8.7,2.17,0,6.52,0,0,2.17,2.17,0,0,2.17,6.52,15.22,2.17
